x,y
1.2350314355949383,2.8996359450589306
1.985856961070872,1.5738720754981599
1.7107631024616994,4.971142417058933
2.1474736388630684,4.36723648589695
0.35720394772384645,0.054472460882390994
-0.015196088744554803,0.6373723255546615
2.53897379715323,4.496006936156823
1.4013553839378619,2.31874186267014
2.5349952599835963,2.1593742919553147
1.746483692726044,4.247684053140931
2.6765159967447074,3.0177528519768884
3.835972964482105,4.808561990065487
3.403826229181303,4.955651935762462
2.981085483260682,0.9520524354078441
2.8834937377749625,3.8429459718317385
1.605668687564182,3.516358339738497
0.6456109157080683,2.399779049788252
2.557520275713814,3.715150128025791
1.3178474469029533,3.371251387313614
0.558557504730476,1.7930312130555426
2.6062236324271697,3.616601328954937
3.1750524521769377,4.155293192388935
2.468009201183487,5.268219260177675
2.1132812177402007,3.729306523250245
1.8724603359338488,2.137468170380433
0.8501966281112983,1.7466557495934032
2.133435021222321,5.120826801992059
1.5651986821819974,2.0809578594105016
1.3074408652544056,3.669825860347584
1.9271952190484762,3.2636110056490297
1.6518850267625798,3.708040265471761
3.4140888764161943,3.003464587041798
1.581058993138234,2.820892092482704
1.8835522274626078,2.110818266895543
1.9012341776563946,2.9398527218100967
1.531730487007857,3.3787735154894962
0.9023365723761021,2.8978269604008866
3.4769925179041863,5.559277048226644
2.6263869584384096,2.7962776144433747
3.655289636208189,5.6181414219307495
-0.17880068100823987,1.604525704862187
3.3153718011332174,3.4205304553600047
1.360223678120675,5.675023279560439
2.107254295284623,4.862378047701462
1.2019940255087507,5.236885443479746
2.5062302636938685,2.9989811027435653
1.972714074872204,1.0083880480581136
1.7290741173021267,1.6689881207462827
0.1580742684123264,2.1048923138653994
3.2688508528754507,2.0563676180657398
2.83240557053692,3.9858294159752594
1.2948284334241076,1.803376144647316
2.901640227816305,2.942365102055597
1.9058631882512682,4.776323720759052
1.649901723996087,2.264971795381128
1.508418778366707,4.7009970318214735
1.3378573847036215,2.6777210213432157
2.1737229130470292,3.0360511555855303
2.685232641578253,1.8435600527114866
0.5354217068861014,2.084098694399833
1.8881603864374807,3.2288783761399924
1.6724930012733021,3.340532944593593
2.452119541319052,2.84548173344817
2.4192931073404176,1.0497299723277755
2.103002734260844,1.6679997487129445
0.9348912172553765,1.3001937945406263
1.560540554403112,5.064496333912883
0.0241796012940918,-1.133451066368612
4.04685339613561,2.4396051726939323
1.6417918213139555,3.248505015153264
2.455844015014139,1.770481675335689
1.1648988539593308,2.724993713311802
1.4702244269279627,2.5585783406264517
0.25507899782886256,3.6698651888733695
2.19110448780675,3.824285820915505
1.9182492796000152,4.624966108173414
0.9243866468311761,1.3940155412712412
2.918722136353947,1.8657514536157993
1.96718119182084,3.1545984331755377
0.4179289776011803,0.35921193410279395
1.5158408497967444,3.643030975323569
2.996023176310624,4.283043162849709
2.419049712516674,3.740744738979507
3.713532641519924,4.093588881827201
1.2488498483438124,3.0926450282274276
2.4645537050817494,4.284578151332584
1.8684092455538968,4.040712749222733
2.302230534328688,6.398556467795691
1.831847476427956,-0.06661206331115777
1.5305573696698629,4.191154434890068
2.5903677889473906,1.4836666392578532
3.0870019971857348,4.758992533949785
2.72525971828314,5.517168500529678
2.888545612033713,3.203925763714052
1.4558977792674548,2.0614923094667326
1.5199285154028168,2.8410569320819805
3.2761621508161274,4.851714314876021
3.2214763699662345,3.7900545804634147
1.2843639521532315,2.6383556190273985
1.3215585588584406,4.383174031393467
3.285602557011017,3.2611291842417254
2.0532571596274307,0.07447267999644458
1.1535608623149463,1.789785124416217
2.655063780120404,4.005191475770678
1.36800206336386,2.0629083117847262
3.4838330209892647,4.750959686288305
2.4284275889094213,3.5764969865736775
2.7192094158929727,4.608674219724566
1.963212903988909,2.4056594883570726
3.130261414842285,2.7819598898835594
3.2530719692807195,5.549071064795833
1.97476482637759,1.0103102679533245
3.293781682244542,6.47413764261402
1.9193071409921507,2.944520397375235
2.527104876318651,3.384543201988036
1.6359261436232275,3.1311828086014075
0.7101471606837015,1.9448860455016155
1.1197916422899712,2.8058997477744723
1.6025466302891755,4.702989519410842
1.4620394381967063,2.3676415402162743
0.729211842891534,2.514756955823191
1.5557389933840096,2.6267224876667994
1.4891536055460357,3.49189795434867
1.3021831142517344,2.4510130439078637
1.572528089012296,3.6257965499350298
2.1773064705239573,3.085586051820777
0.6093578766595995,2.592754307692524
2.153543768080762,7.075851153471025
0.5904845998546002,3.0812988075416468
2.911127199646201,4.2781154948749425
3.209218470983764,3.245802323193888
2.680463276913332,2.2285542951210413
-0.35928797402606305,1.6626955754532948
3.0320580186017985,3.837317045768752
1.3416618621480951,4.568966323766756
1.0276532183092026,3.210928224100556
-0.6330022694490869,0.4048695014746566
0.455336298232522,2.3514738648837343
2.7157547716202557,3.1153819057293455
2.348141619390096,2.151053399203926
2.0042174733525373,3.1812214055810206
4.109377637632404,5.561173134037249
0.5484743133481014,3.1204896440794543
2.5332749499454783,2.963945926147266
1.361145307503409,1.9040736952721777
1.3636551735253295,4.172078152357657
0.6504829180214733,2.0949890164251306
3.8367004160249714,1.1503820217297926
1.019676141815402,4.6618831138948345
2.228493471287619,2.2344512364783373
0.6718304522089027,0.7467957231516382
4.492270838116442,4.464942998997385
1.8063649725216833,3.991840464174184
2.1095214130181636,1.0573619702838981
1.6398889327866792,4.077597514146436
1.2979845568464432,4.598983880912813
2.1067567361339936,2.3696449327627565
3.3508646840548924,3.5310836665120524
2.224802853520763,3.0302490453174626
3.4299933673632,2.516105548324246
0.818847872166538,1.2953233846338443
-0.2518592523146852,0.42318507424149265
1.621723221387619,-0.292611529992743
2.002524510465516,1.5868286497981305
1.490878116953097,2.2491320005756634
2.1982523847018007,0.821348049194397
1.7741672807892424,1.8398119670580328
2.1080554932256854,3.640023739585726
2.821797435814031,4.069238956552554
2.461442028334682,1.5454431262565138
1.2653785139442972,5.003116054459905
1.1696592034715543,3.2276202430639
4.827865827434291,3.228436462465236
3.3221632546000377,3.686003421821907
0.6171488345242881,0.35018566749657776
3.643511111785578,1.5009741587856484
0.4509402793382642,2.4255526790395647
1.6619328061785712,-0.09838426386845711
1.6693358559843174,1.5082319361039571
1.3172653995714825,-0.02477559419406017
2.8921956098218766,1.8699596768814293
1.9493921051582117,2.7737372829362426
1.8094032382323466,3.740307937393495
0.30734043383720033,1.2332702848024528
1.5763541382164206,2.4355414800041144
2.32836398654644,3.486760583772155
2.0596494455410914,2.1787790432496363
4.079736412964872,0.6224529940324883
1.110882160455419,4.093845005111256
1.7472416268666082,5.888143978186896
0.23875529985982258,2.7053837408098538
1.8759301414387006,3.258983514827534
3.6901631598453863,3.6813985260918267
2.874079379709808,3.0802552452144285
2.653139869257809,4.578644670073935
1.8509861267954477,4.372479833249271
2.3494575222312317,4.656802513626616
2.7381946801147508,4.988142620208264
1.3869603722197854,2.332528281329318
2.4859346245009903,3.2050219508122315
1.3378088396069123,1.996375284290461
2.5217092010891826,3.2583599405001316
1.865116312200568,2.7407969734881283
0.6400790077888718,2.4391796738019487
3.498024853670831,2.387601659201523
3.3934837090857988,4.477712109989237
1.2860928472371116,3.391792619985504
2.046475514796042,4.641710163165334
2.492206449828216,3.105115755426203
2.261118851891742,4.134533623395089
3.4207050863742885,3.5370459911281302
1.1341772327446278,4.747573033838617
1.8787912804835882,3.3670838646966117
-0.4072423602445321,-0.7710274718408332
2.557714409126463,4.537747694326027
1.9922711430504612,3.2550550665212
1.1434933708565924,1.8557916075183991
0.2765736175463187,4.626945850649132
2.971600114668452,3.053135969428153
2.1993768500480275,2.506837103364418
2.6804785650619163,5.832388173240277
2.3979720682859926,4.356947229666921
1.1554819598185413,2.0187897558991157
2.7769924932771426,3.647288914248381
2.0394579646521347,4.571808106464868
0.6948200222677048,-0.16064201392068433
3.5003419437866037,5.047407633022043
0.6256554259261131,4.4057499314787005
-0.34844218114568326,0.745012552598471
2.9877640009193582,4.2617394052996005
2.9407755302712206,2.2493488428206128
1.762154347148563,0.07739240149319082
2.670246564490242,3.536070258018397
